mammo_path,ultrasound_path,label,split,ultrasound_mask_path,ultrasound_roi_path,roi_status,roi_bbox
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\550af78bd900524246bb19683ceeb77a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (7).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (7)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000114_benign_7_roi.png,roi_crop,"427,106,500,167"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\36f9a4ed4aa9577f75902081bc6e2319.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (362).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (362)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000115_benign_362_roi.png,roi_crop,"148,166,263,226"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\084eabd478f0c2f28dd97a35e566f993.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (415).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (415)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000116_benign_415_roi.png,roi_crop,"0,0,780,525"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\b6c36b4485bd134215084cfc7e03ed3c.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (103).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (103)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000117_normal_103_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\644866ea6f26ed8a83ca8b2ff186ad50.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (216).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (216)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000118_benign_216_roi.png,roi_crop,"393,30,645,142"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\da895e6f3ec768ae0db83937336ebbc2.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (309).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (309)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000119_benign_309_roi.png,roi_crop,"30,177,768,387"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\a1f0f0e20e493400524bb9979ee7ad5f.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (351).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (351)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000120_benign_351_roi.png,roi_crop,"264,202,398,309"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\e8196dac677d9ac410215b47bfa38b06.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (28).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (28)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000121_malignant_28_roi.png,roi_crop,"347,83,530,208"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\0c406b5045ecc40a6fc3afaeb7b47b6a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (432).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (432)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000122_benign_432_roi.png,roi_crop,"104,58,375,179"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\4689616c3d0b46fcba7a771107730791.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (65).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (65)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000123_benign_65_roi.png,roi_crop,"283,39,470,163"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\9287ecbc10caafbea9c7783504875325.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (64).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (64)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000124_benign_64_roi.png,roi_crop,"0,0,609,424"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\bd631246edb643f8b1305551a95b0ea0.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (71).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (71)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000125_benign_71_roi.png,roi_crop,"213,76,286,145"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\12fcf7d55f2b52086c8ecb5fc8006db3.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (206).png,malignant,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (206)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\malignant\000126_malignant_206_roi.png,roi_crop,"0,81,600,568"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\0db093a35cca466e17abdad0e7ba53d7.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (53).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (53)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000127_normal_53_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\930273b97054d0b66386afb88a95e795.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (18).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (18)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000128_normal_18_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\e69a9115142a929c5ad7b8d10b23bb1e.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (405).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (405)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000129_benign_405_roi.png,roi_crop,"0,6,565,266"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\dbdb8e483b5c8475dfe7b21ca02f1488.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (83).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (83)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000130_normal_83_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\4dd3bb1658a3d780fbcafb4bd6364858.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (137).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (137)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000131_benign_137_roi.png,roi_crop,"111,180,244,275"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\660d6f19556bd5eab8d81c40150c2ba0.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (80).png,malignant,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (80)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\malignant\000132_malignant_80_roi.png,roi_crop,"4,0,212,371"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\51e2448b06afa7492addc6e8a5fb3633.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (175).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (175)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000133_malignant_175_roi.png,roi_crop,"5,16,458,341"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\b8f8f03ba38bc5b1968ad7985485db1f.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (346).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (346)_mask.png;C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (346)_mask_1.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000134_benign_346_roi.png,roi_crop,"0,2,563,219"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\c7cd8eea430b2a9c7e64455b4c1f4425.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (328).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (328)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000135_benign_328_roi.png,roi_crop,"348,121,454,168"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\80446dcaecc5c5cd28388f0cca31cd05.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (321).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (321)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000136_benign_321_roi.png,roi_crop,"298,123,344,152"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\dc657f115ee077ac995502836cadd970.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (300).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (300)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000137_benign_300_roi.png,roi_crop,"59,60,287,225"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\73f26353ddd5e31dc2926143a99c9d58.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (143).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (143)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000138_benign_143_roi.png,roi_crop,"253,122,325,160"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\1dc52a8c8ea17f983ac3333738fbe5d2.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (54).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (54)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000139_normal_54_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\0d0c76cf04069b224806e8d8d3a9351b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (158).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (158)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000140_malignant_158_roi.png,roi_crop,"0,86,312,321"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\65f0f221fc0db5849f170a48b718ef2c.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (30).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (30)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000141_benign_30_roi.png,roi_crop,"170,40,253,127"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\18f54e4fd7f06591ba38d827302b67a6.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (32).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (32)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000142_benign_32_roi.png,roi_crop,"0,107,540,275"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\85942db8feddc69a71df112fabaeda92.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (112).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (112)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000143_malignant_112_roi.png,roi_crop,"229,26,372,106"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\fa8d4b3e323bc324d23570deb3601820.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (128).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (128)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000144_normal_128_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\adc67f8ec079103df62216cad195d13e.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\normal (28).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (28)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000145_normal_28_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\9f31efceb65e3a5b54f526775e2613da.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (26).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (26)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000146_benign_26_roi.png,roi_crop,"15,55,364,265"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\a23ffd58c6f3ce42f96146bcdedf2524.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (259).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (259)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000147_benign_259_roi.png,roi_crop,"154,116,338,222"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\32cf59e34b8deae10376c9816d507d00.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (52).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (52)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000148_normal_52_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\572c6306b6451adf935416505d784b0a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (59).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (59)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000149_normal_59_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\28d4b0e85abd888d8cdca58aa541d823.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (412).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (412)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000150_benign_412_roi.png,roi_crop,"0,0,778,525"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\f933175d37ef0d808b35f631521d0e8a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (79).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (79)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000151_benign_79_roi.png,roi_crop,"169,20,405,184"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\328db4ca437e709e899f6b6c49a09e5a.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (86).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (86)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000152_benign_86_roi.png,roi_crop,"181,157,304,208"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\70e1286c184b921377e91d1dd48724bf.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\test\benign\benign (52).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (52)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000153_benign_52_roi.png,roi_crop,"208,51,286,86"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\87f0ee76b74975a33b718a41b32d70c9.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (132).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (132)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000154_malignant_132_roi.png,roi_crop,"0,76,450,468"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\9181da541eac17b2c1e3ec9cdc35e37b.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (10).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (10)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000155_benign_10_roi.png,roi_crop,"0,38,263,292"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\7fffbf26e320fc3dcabf2f0ea2e9c7e2.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (110).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (110)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000156_malignant_110_roi.png,roi_crop,"181,213,349,326"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\a2d0d0d80b85b0368867cece39fb7341.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\validation\benign\benign (402).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (402)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000157_benign_402_roi.png,roi_crop,"288,56,560,159"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\3350de5a7aea26467719ebd8c9153fb6.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (363).png,benign,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (363)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\benign\000158_benign_363_roi.png,roi_crop,"214,153,390,215"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\fffad3a46fb2225e541f531226b7b647.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (123).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (123)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000159_normal_123_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\malignant\248979f8c341862b99d2ab1e40a4efb1.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (48).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (48)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000160_malignant_48_roi.png,roi_crop,"224,45,442,189"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\6d6764cdde97f32e78e800e2c2345f61.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (8).png,malignant,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (8)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\malignant\000161_malignant_8_roi.png,roi_crop,"45,152,235,317"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\d934770cef010ffcde5e9b5f93b097cd.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (177).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (177)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000162_benign_177_roi.png,roi_crop,"58,96,156,153"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\89138f98b197c11a9373ef1fb9c61975.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (12).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (12)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000163_benign_12_roi.png,roi_crop,"332,172,431,227"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\fe4f10add209700d586554d710d194de.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\normal (102).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\normal\normal (102)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000164_normal_102_roi.png,fallback_full_image,
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\benign\a6fe77fba7629df4b99f95c6f74395d9.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (366).png,benign,test,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (366)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\test\benign\000165_benign_366_roi.png,roi_crop,"168,58,439,208"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\train\malignant\27e0f42b020e06aafeb8284510da5151.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (138).png,malignant,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (138)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\malignant\000166_malignant_138_roi.png,roi_crop,"87,76,471,277"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\malignant\d02f7fcc6f0b63b2e5f548c5d595aaba.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\malignant\malignant (181).png,malignant,validation,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\malignant\malignant (181)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\validation\malignant\000167_malignant_181_roi.png,roi_crop,"0,75,178,207"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\validation\benign\a40a7f07ebfc45a4196e2b5cf7eb1e7d.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (116).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (116)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000168_benign_116_roi.png,roi_crop,"79,44,214,127"
C:\Users\konyang\Desktop\MMIBC-main\mmibc\mammo\test\benign\63529bd2ee08690639c7c16aad512f96.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound\images\train\benign\benign (307).png,benign,train,C:\Users\konyang\Desktop\MMIBC-main\data\busi_full\Dataset_BUSI_with_GT\benign\benign (307)_mask.png,C:\Users\konyang\Desktop\MMIBC-main\mmibc\ultrasound_roi\images\train\benign\000169_benign_307_roi.png,roi_crop,"51,87,331,195"
